,verb,llama2 output 1,llama_poly_output
10,cast,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'cast' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'cast' when it is found in a transitive clause:

1. To throw or project something, such as a line, a spell, or an object: ""She cast her fishing line into the water.""
2. To assign a role or part to an actor or performer: ""He was cast as the lead in the play.""
3. To predict or predictive something, such as a horoscope or a fortune: ""The astrologer cast my chart and predicted a prosperous future.""
4. To vote or express a choice, especially in an election: ""The citizens cast their ballots and elected a new mayor.""
5. To create or shape something, such as a sculpture or a piece of jewelry: ""She cast a bronze statue of her son.""
6. To transmit or broadcast something, such as a message or a program: ""The radio station cast the news to a wide audience.""
7. To shed or lose something, such as a skin or a layer: ""The snake cast its skin to reveal a new one underneath.""
8. To redirect or change the course of something, such as a river or a projectile: ""The dam cast the river's flow into a new channel.""
9. To choose or select something, such as a course of action or a partner: ""He cast his vote for the candidate who promised to improve the economy.""
10. To predict or foresee something, especially a future event or outcome: ""The psychic cast a spell to see into the future.""

I hope that helps! Let me know if you have any other questions.</s>"
11,catch,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'catch' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'catch' when it is found in a transitive clause:

1. seize or take hold of something physically: ""She caught the ball.""
2. grasp or understand something intellectually: ""I finally caught on to the concept.""
3. intercept or stop something in motion: ""He caught the thief.""
4. trap or ensnare something or someone: ""The bird caught in the net.""
5. record or capture something, such as an illness or a trend: ""The survey caught the public's mood.""
6. experience or undergo something, such as an emotion or a situation: ""I caught a cold.""
7. observe or notice something: ""I caught a glimpse of the suspect.""
8. attend or participate in something, such as an event or a performance: ""I caught the concert last night.""

Note that some of these senses may have multiple sub-senses or nuances, depending on the context in which the verb is used.</s>"
12,chip,,monosemous
13,chop,,monosemous
14,chuck,,monosemous
15,clean,,monosemous
16,clear,,monosemous
17,coat,,monosemous
18,cover,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'cover' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'cover' when it is found in a transitive clause:

1. To place something on the surface of something else: ""She covered the table with a red cloth.""
2. To conceal or hide something: ""He covered his tracks to avoid being caught.""
3. To provide protection or shelter: ""The umbrella covered us from the rain.""
4. To include or encompass something: ""The report covers all aspects of the project.""
5. To perform or execute something: ""She covered the song perfectly.""
6. To spread over an area: ""The paint covered the entire wall.""
7. To provide for something: ""The insurance policy covers all medical expenses.""
8. To play a musical instrument: ""She covers the guitar solo.""

Note that some of these senses may be more common or acceptable than others, depending on the context in which the verb is used. Additionally, some senses may have multiple sub-senses or nuances, but I have listed the main senses here.</s>"
19,crash,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'crash' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'crash' when it is found in a transitive clause:

1. Collide or come into violent contact with something: ""The car crashed into the tree.""
2. Cause a computer system or network to fail or malfunction: ""The virus crashed my computer.""
3. Bring down or cause the failure of a financial market or economy: ""The stock market crashed due to the economic crisis.""
4. Experience a sudden and intense emotion, such as joy or excitement: ""I crashed when I heard the news.""
5. Take a sudden and intense interest in something: ""I crashed on that new TV show.""
6. Consume a large amount of a substance, such as food or drink: ""I crashed a whole pizza by myself.""
7. Engage in risky or dangerous behavior, such as reckless driving or drug use: ""He crashed his car while street racing.""
8. Cause a party or event to become wild and uncontrolled: ""The party crashed when the DJ started playing hip-hop.""

Note that some of these senses may be more common or acceptable than others, depending on the context and the audience.</s>"
20,draw,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'draw' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'draw' when it is found in a transitive clause:

1. Create an image or design using a drawing tool or medium: ""She drew a picture of her cat.""
2. Attract or pull something towards oneself: ""The magnet drew the metal object towards it.""
3. Take or pull something out of a container or source: ""She drew water from the well.""
4. Cause something to move or be transported by pulling or dragging it: ""He drew the car out of the garage.""
5. Use a weapon or other tool to fire or launch something: ""The soldier drew his bow and shot an arrow.""
6. Create or establish a connection or relationship between two or more things: ""The new policy drew criticism from both sides of the debate.""
7. Use a lottery or other game of chance to choose or select something: ""The winner was drawn from a pool of over 100 applicants.""
8. Cause something to be pulled or stretched out of shape: ""The tight rope drew him up into the air.""
9. Use a weapon or other tool to make a mark or line on a surface: ""The artist drew a portrait of her subject using a pencil.""
10. Use a weapon or other tool to attack or strike someone or something: ""The attacker drew his knife and lunged at his victim.""

I hope that helps! Let me know if you have any other questions.</s>"
21,drop,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'drop' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'drop' when it is found in a transitive clause:

1. Release or let go of something or someone: ""She dropped the ball.""
2. Place something or someone in a specific location: ""He dropped the package off at the store.""
3. Stop doing something or cease an activity: ""They dropped the project due to lack of funding.""
4. Signify or indicate something: ""The report dropped a bombshell.""
5. Decrease in price or value: ""The stock market dropped sharply today.""
6. Become less intense or severe: ""The storm dropped from a hurricane to a tropical depression.""
7. Release or discharge something, such as liquids or gases: ""The company dropped a new line of cleaning products.""
8. Place something or someone in a specific position or location, often suddenly or unexpectedly: ""The game-winning touchdown drop caught everyone by surprise.""
9. Spend or pass time in a particular place: ""I dropped by my friend's house on the way home from work.""
10. Exchange or trade something for something else: ""I dropped my old phone for a new one.""

Note that some of these senses may be more common or accepted than others, depending on the context and the specific usage of the verb 'drop' in a given sentence.</s>"
22,earn,,monosemous
23,encounter,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'encounter' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'encounter' when it is found in a transitive clause:

1. Meet or come across something or someone unexpectedly: ""I encountered a problem during the installation of the software.""
2. Experience or undergo something, often unexpectedly: ""She encountered a severe allergic reaction after eating the food.""
3. Face or deal with a difficult or challenging situation: ""The team encountered a tough opponent in the championship game.""
4. Discover or uncover something unexpectedly: ""The detective encountered a hidden compartment in the suspect's home.""
5. Interact with someone, often in a casual or brief manner: ""I encountered a friendly stranger during my travels.""
6. Physically collide with something or someone: ""The car encountered a tree during the accident.""
7. Experience or undergo something for the first time: ""He encountered a new emotion when he fell in love for the first time.""
8. Meet or confront someone, often in a hostile or confrontational manner: ""The two armies encountered each other on the battlefield.""

Note that some of these senses may overlap or be somewhat similar, but they all convey distinct meanings and connotations.</s>"
24,fetch,,monosemous
25,fight,,monosemous
26,fire,,monosemous
27,fold,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'fold' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'fold' when it is found in a transitive clause:

1. To bend or curl something into a fold: ""She folded the cloth into a neat square.""
2. To wrap or enfold something around something else: ""He folded the gift in a colorful box.""
3. To combine or integrate something into a larger whole: ""The company folded the two departments into one.""
4. To shape or form something by folding: ""She folded the metal into a intricate design.""
5. To convert or transform something into a different form by folding: ""He folded the paper into an airplane.""
6. To arrange or organize something by folding: ""She folded the laundry into neat piles.""

Note that some of these senses may have subtly different connotations or nuances, depending on the context in which the verb is used.</s>"
28,grab,,monosemous
29,hack,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'hack' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'hack' when it is found in a transitive clause:

1. To manipulate or modify (something) in an unauthorized or unethical manner, especially using digital technology:
	* Example sentence: ""The hacker penetrated the company's security system and stole sensitive data.""
2. To gain unauthorized access to (a computer system, network, or account):
	* Example sentence: ""The cybercriminal hacked into the government's database and stole classified information.""
3. To explore or experiment with (a system, software, or idea) in an unauthorized or unconventional manner:
	* Example sentence: ""The teenager hacked together a website using code he found online.""
4. To solve a problem or challenge in an innovative or creative way:
	* Example sentence: ""The team hacked together a solution to the software bug using a combination of existing tools.""
5. To cobble together or assemble (something) in a quick or makeshift manner:
	* Example sentence: ""The mechanic hacked together a temporary fix for the car's engine.""

Note that some of these senses of ""hack"" can be used in a more or less formal context, depending on the context and audience. Additionally, some senses of ""hack"" can be used as intransitive verbs as well, such as ""to hack into something"" or ""to hack together something"".</s>"
30,hit,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'hit' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'hit' when it is found in a transitive clause:

1. Strike or collide with something: This sense of 'hit' is the most common and basic meaning, and it can be used in a variety of contexts, such as ""The car hit the tree.""
2. Reach or arrive at something: In this sense, 'hit' can be used to describe reaching a target or goal, such as ""The baseball hit the center of the field.""
3. Cause something to happen or be successful: In this sense, 'hit' can be used to describe causing something to occur or be successful, such as ""The new marketing campaign hit the mark.""
4. Be popular or well-received: This sense of 'hit' is often used to describe something that is successful or well-received, such as ""The new movie was a hit with critics and audiences.""
5. Cause harm or damage: In this sense, 'hit' can be used to describe causing harm or damage to someone or something, such as ""The storm hit the city with heavy rain and strong winds.""
6. Use force or violence against someone: This sense of 'hit' is often used in a negative context to describe using force or violence against someone, such as ""The mugger hit the victim with a brick.""
7. Be in tune or in harmony: In this sense, 'hit' can be used to describe something that is in tune or in harmony with something else, such as ""The singer's voice hit the perfect note.""
8. Be on target or on track: This sense of 'hit' can be used to describe something that is on target or on track, such as ""The company's new strategy hit the mark.""

I hope that helps! Let me know if you have any other questions.</s>"
31,insult,,monosemous
32,kick,,monosemous
33,kill,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'kill' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'kill' when it is found in a transitive clause:

1. Cause the death of: This is the most common sense of the verb 'kill', and it refers to the act of intentionally ending someone's life.

Example sentence: ""The assassin killed the king.""

2. End or terminate: This sense of 'kill' can also be used metaphorically to describe the end of something, such as a project or a relationship.

Example sentence: ""The company killed the project due to lack of funding.""

3. Remove or eliminate: This sense of 'kill' can refer to the act of getting rid of something or someone that is considered harmful or unwanted.

Example sentence: ""The virus killed the malware on my computer.""

4. Prevent or stop: This sense of 'kill' can refer to the act of preventing something from happening or continuing.

Example sentence: ""The judge killed the lawsuit by dismissing it.""

5. Ruin or destroy: This sense of 'kill' can refer to the act of causing irreparable harm to something or someone.

Example sentence: ""The flood killed the crops.""

Note that some of these senses can be used in different contexts or have nuanced meanings, but these are the most common and distinct senses of the verb 'kill' in a transitive clause.</s>"
