,verb,llama2 output 1,llama_poly_output
10,cast,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'cast' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""cast"" has several distinct possible senses when found in a transitive clause, including:

1. To assign a role or part to someone: ""The director cast the lead actor in the play.""
2. To put or throw something into a mold or form: ""She cast the molten metal into a shape.""
3. To project or send something, such as a shadow or a reflection: ""The tree cast a long shadow across the lawn.""
4. To predict or prophesy: ""The fortune teller cast a spell to see into the future.""
5. To vote or elect someone: ""The delegates cast their ballots for their preferred candidate.""
6. To create or shape something, such as a sculpture or a piece of jewelry: ""The artist cast a beautiful bronze statue.""
7. To set or place something, such as a fishing line or a net: ""He cast his line into the water to catch fish.""
8. To convert or transform something, such as a video file or a photograph: ""I cast the footage to a higher resolution for better quality.""
9. To predict or forecast a future event or outcome: ""The meteorologist cast a weather forecast for the weekend.""
10. To choose or select someone or something, such as a movie or a book: ""I cast my vote for the best picture at the Oscars.""

I hope that helps! Let me know if you have any other questions.</s>"
11,catch,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'catch' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""catch"" has several distinct possible senses when found in a transitive clause, including:

1. Seize or take hold of something physical: ""She caught the ball.""
2. Understand or comprehend something: ""I finally caught on to the concept.""
3. Take hold of an idea or opportunity: ""They caught the wave of the latest technology trend.""
4. Get sick or infected with something: ""I caught a cold from my sister.""
5. Experience or undergo something, such as a feeling or emotion: ""I caught a glimpse of happiness in her eyes.""
6. Be in a particular state or condition: ""I caught myself daydreaming in class.""
7. Take responsibility for something or someone: ""She caught the blame for the mistake.""
8. Take hold of a task or project: ""They caught the deadline and finished the project on time.""
9. Be aware of something or someone: ""I caught a whiff of something strange in the air.""
10. Take hold of an idea or concept and make it one's own: ""She caught the spirit of the movement and joined the cause.""

I hope this helps! Let me know if you have any other questions.</s>"
12,chip,,monosemous
13,chop,,monosemous
14,chuck,,monosemous
15,clean,,monosemous
16,clear,,monosemous
17,coat,,monosemous
18,cover,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'cover' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""cover"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Physically cover or conceal: In this sense, ""cover"" means to place something on top of something else to hide it or conceal it from view. For example: ""The tree covers the house.""
2. Provide coverage for: This sense of ""cover"" means to provide protection or insurance against something. For example: ""The insurance policy covers medical expenses.""
3. Record or broadcast: In this sense, ""cover"" means to perform a recording or broadcast of an event or a song. For example: ""The band covered a famous song.""
4. Interview or report on: In this sense, ""cover"" means to interview someone or report on a particular topic. For example: ""The journalist covered the press conference.""
5. Imply or include: In this sense, ""cover"" means to imply or include something in a larger topic or discussion. For example: ""The report covers the impact of the new policy on the economy.""
6. Teach or discuss: In this sense, ""cover"" means to teach or discuss a particular subject or topic. For example: ""The course covers the history of mathematics.""
7. Protect or shield: In this sense, ""cover"" means to protect or shield someone or something from harm or danger. For example: ""The umbrella covers us from the rain.""
8. Replace or substitute: In this sense, ""cover"" means to replace or substitute one thing with another. For example: ""The new policy covers the old one.""

I hope that helps! Let me know if you have any other questions.</s>"
19,crash,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'crash' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""crash"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Collide or clash violently: This sense of ""crash"" is often used to describe a physical collision between two or more objects or entities, such as a car crashing into a tree or a plane crashing into the ground.
2. Cause a computer system or network to fail: This sense of ""crash"" is often used to describe a situation where a computer system or network becomes unresponsive or ceases to function due to a hardware or software failure, a power outage, or another type of disruption.
3. Experience a sudden and severe decline: This sense of ""crash"" is often used to describe a sudden and severe decline in the value of a financial asset, such as stock prices, or a sudden and severe decline in the condition of a person or thing, such as a person experiencing a medical emergency.
4. Interfere or intrude abruptly: This sense of ""crash"" is often used to describe a situation where someone or something suddenly and unexpectedly interrupts or intrudes upon a person or activity, such as a car crashing into a party or a person crashing into a conversation.
5. Overwhelm or overpower: This sense of ""crash"" is often used to describe a situation where someone or something becomes overwhelmed or overpowered by a sudden and intense stimulus, such as a person experiencing a sudden and intense wave of emotion or a building being overwhelmed by a powerful storm.
6. Attack or assault: This sense of ""crash"" is often used to describe a situation where someone or something is attacked or assaulted, such as a person being physically attacked or a computer system being hacked.
7. End or terminate abruptly: This sense of ""crash"" is often used to describe a situation where something comes to an abrupt end, such as a party crashing or a project crashing due to a lack of funding.

I hope this helps! Do you have any other questions or requests?</s>"
20,draw,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'draw' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""draw"" can have several distinct senses when found in a transitive clause, including:

1. To pull or drag something towards oneself or another object.

Example sentence: ""She drew the blanket over her legs.""

2. To create an image or diagram by making lines or marks on a surface.

Example sentence: ""He drew a map of the park.""

3. To attract or entice someone or something.

Example sentence: ""The beautiful garden drew visitors from all over the city.""

4. To take or pull something out of a container or enclosure.

Example sentence: ""She drew a glass of water from the pitcher.""

5. To select or choose something, often by lots or chance.

Example sentence: ""They drew my name out of the hat for the vacation giveaway.""

6. To derive or extract something, often implying a process of reasoning or inference.

Example sentence: ""He drew a conclusion from the data.""

7. To emulate or mimic something, often in an artistic or creative sense.

Example sentence: ""The artist drew inspiration from the Impressionist movement.""

8. To pull or stretch something tight, often referring to fabric or a cord.

Example sentence: ""She drew the elastic waistband of her pants tight.""

9. To extract or take out something, often implying a process of separation or distinction.

Example sentence: ""The chemist drew the pure compound from the mixture.""

10. To move or migrate, often referring to animals or birds.

Example sentence: ""The geese drew south for the winter.""

I hope that helps! Let me know if you have any other questions.</s>"
21,drop,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'drop' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""drop"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. To let something fall or be placed somewhere: ""She dropped the book on the floor.""
2. To release or relinquish something: ""He dropped the ball to the ground.""
3. To discard or get rid of something: ""She dropped the old phone and bought a new one.""
4. To place something in a specific location: ""He dropped the package off at the door.""
5. To reduce or lower something: ""The company dropped the price of the product.""
6. To stop doing something: ""She dropped the habit of smoking.""
7. To omit or leave out something: ""He dropped the subject and moved on to the next one.""
8. To release or discharge something: ""The nurse dropped the patient's medication into his hand.""
9. To fail or cease to function: ""The computer dropped and we lost all our work.""
10. To surrender or give up: ""The army dropped their weapons and surrendered to the enemy.""

I hope that helps! Let me know if you have any other questions.</s>"
22,earn,,monosemous
23,encounter,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'encounter' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

When the verb ""encounter"" is found in a transitive clause, it can have several distinct senses, including:

1. Meet or come across something or someone unexpectedly: ""I encountered a problem while trying to download the app.""
2. Experience or undergo something, often unexpectedly: ""The hikers encountered a sudden storm in the mountains.""
3. Face or deal with a difficult situation or person: ""The police encountered resistance from the protesters.""
4. Come into contact with something or someone, often for the first time: ""The new employee encountered a lot of unfamiliar faces on her first day.""
5. Experience or undergo a physical or emotional shock or impact: ""The accident encounter left her with serious injuries.""
6. Engage in a casual or brief encounter with someone, often social or romantic: ""They encountered each other at the party and hit it off.""
7. Find or discover something unexpectedly: ""The archaeologists encountered a hidden chamber while exploring the ancient ruins.""
8. Experience or undergo a transformation or change, often unexpectedly: ""The character encountered a turning point in his life and decided to pursue a new career.""

These are just a few examples of the distinct possible senses of the verb ""encounter"" in transitive clauses. Depending on the context and the specific words and phrases used, the sense of ""encounter"" can vary and may require further clarification or context to fully understand the intended meaning.</s>"
24,fetch,,monosemous
25,fight,,monosemous
26,fire,,monosemous
27,fold,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'fold' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""fold"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. To bend or crease something: ""She folded the paper in half.""
2. To wrap or enfold something: ""He folded the gift in a piece of paper.""
3. To combine or integrate something into a larger entity: ""The company folded the two departments into one.""
4. To reduce or simplify something: ""She folded the complex issue into a simpler one.""
5. To place or locate something in a particular position or arrangement: ""He folded the blanket and placed it on the couch.""
6. To combine or blend different things together: ""She folded the different flavors together to create a unique taste.""
7. To convert or transform something: ""The company folded its paper division into a digital platform.""
8. To include or encompass something: ""The law folds in the rights of minorities and women.""

I hope that helps! Let me know if you have any other questions.</s>"
28,grab,,monosemous
29,hack,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'hack' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'hack' when it is found in a transitive clause:

1. To manipulate or modify (something) in an unauthorized or unethical manner, especially using digital technology:
	* Example sentence: ""The hacker gained access to the company's database and stole sensitive information.""
2. To solve a problem or challenge in a clever or skillful way:
	* Example sentence: ""The team hacked together a solution to the software bug in just a few hours.""
3. To cobble together or make something quickly or improvisationally:
	* Example sentence: ""The maker hacked together a prototype for the new product using leftover materials.""
4. To experiment or tinker with something, often in an unauthorized or unconventional manner:
	* Example sentence: ""The scientist was hacking with a new drug formula in his lab, trying to find a better result.""
5. To expose or reveal something that was previously hidden or secret:
	* Example sentence: ""The investigative journalist hacked into the company's server to uncover evidence of corruption.""
6. To overcome or bypass a security system or obstacle:
	* Example sentence: ""The cybersecurity expert hacked into the system to fix the vulnerability.""
7. To ride or travel on a vehicle, especially a bicycle or skateboard:
	* Example sentence: ""The kid was hacking down the hill on his skateboard.""

Note that some of these senses of ""hack"" may be more common or acceptable than others, depending on the context and the audience. Additionally, some senses of ""hack"" may have negative connotations or be associated with illegal or unethical activities, so it's important to use the word thoughtfully and accurately.</s>"
30,hit,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'hit' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""hit"" has several distinct possible senses when found in a transitive clause, including:

1. Physically strike or collide with something: In this sense, ""hit"" refers to the act of physically touching or colliding with something, often with force or violence. Examples: ""The car hit the tree,"" ""The baseball hit the batter.""
2. Reach or arrive at a target: In this sense, ""hit"" refers to the act of reaching or arriving at a specific goal or target, often after a period of time or a series of attempts. Examples: ""The singer's new album hit the top of the charts,"" ""The company's latest product hit the market.""
3. Cause something to happen or be successful: In this sense, ""hit"" refers to the act of causing something to occur or be successful, often through one's actions or efforts. Examples: ""The new marketing campaign hit big,"" ""The actor's performance hit all the right notes.""
4. Experience a sudden emotion or reaction: In this sense, ""hit"" refers to the act of suddenly feeling a strong emotion or reaction, often in response to a particular event or stimulus. Examples: ""The news hit me like a ton of bricks,"" ""The joke hit me funny.""
5. Be popular or well-received: In this sense, ""hit"" refers to something that is well-liked or successful, often in terms of entertainment or culture. Examples: ""The new movie hit with audiences,"" ""The song hit number one on the charts.""
6. Cause damage or harm: In this sense, ""hit"" refers to the act of causing harm or damage, often intentionally or through negligence. Examples: ""The storm hit the city with heavy rain and wind,"" ""The company's mistakes hit their customers with high prices.""
7. Be successful or effective: In this sense, ""hit"" refers to the act of being successful or effective, often in terms of achieving a goal or objective. Examples: ""The new strategy hit the mark,"" ""The team's plan hit the target.""

I hope this helps! Let me know if you have any other questions.</s>"
31,insult,,monosemous
32,kick,,monosemous
33,kill,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'kill' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""kill"" has several distinct possible senses when found in a transitive clause, including:

1. To cause the death of a living being: ""The hunter killed the deer.""
2. To stop or end something: ""The new policy killed the project.""
3. To remove or destroy something: ""The pesticide killed the insects.""
4. To suppress or put an end to something: ""The protests were killed by the government's crackdown.""
5. To eliminate or remove a problem or obstacle: ""The new software killed the bugs in the system.""
6. To defeat or conquer someone or something: ""The team killed their opponents in the championship game.""
7. To end or terminate a process or activity: ""The company killed the project due to lack of funding.""
8. To put an end to a situation or condition: ""The medicine killed the pain.""

I hope this helps! Let me know if you have any further questions.</s>"
