,rater_id,sentence,rating,sense_id,sense,verb,typicality,naturalness,surprisal,sentence_id,coca_freq
31,34,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
32,35,The chef drove the limo.,9.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
33,36,The chef drove the limo.,64.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
34,37,The chef drove the limo.,50.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
35,38,The chef drove the limo.,41.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
36,39,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
37,40,The chef drove the limo.,1.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
38,41,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
39,42,The chef drove the limo.,26.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
40,43,The chef drove the limo.,50.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
41,44,The chef drove the limo.,34.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
42,45,The chef drove the limo.,25.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
43,46,The chef drove the limo.,62.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
44,47,The chef drove the limo.,3.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
45,48,The chef drove the limo.,50.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
46,49,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
47,50,The chef drove the limo.,18.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
48,51,The chef drove the limo.,28.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
49,52,The chef drove the limo.,34.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
50,53,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
51,54,The chef drove the limo.,28.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
52,55,The chef drove the limo.,11.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
53,56,The chef drove the limo.,40.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
54,57,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
55,58,The chef drove the limo.,23.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
56,59,The chef drove the limo.,25.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
57,60,The chef drove the limo.,78.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
58,61,The chef drove the limo.,67.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
59,62,The chef drove the limo.,10.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
60,1,The baby arranged the blocks.,50.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
61,2,The baby arranged the blocks.,93.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
62,3,The baby arranged the blocks.,60.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
63,4,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
64,5,The baby arranged the blocks.,80.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
65,6,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
66,7,The baby arranged the blocks.,70.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
67,8,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
68,9,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
69,10,The baby arranged the blocks.,45.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
70,11,The baby arranged the blocks.,68.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
71,12,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
72,13,The baby arranged the blocks.,61.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
73,14,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
74,15,The baby arranged the blocks.,72.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
75,17,The baby arranged the blocks.,19.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
76,18,The baby arranged the blocks.,86.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
77,19,The baby arranged the blocks.,78.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
78,20,The baby arranged the blocks.,79.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
79,21,The baby arranged the blocks.,72.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
80,22,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
81,23,The baby arranged the blocks.,92.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
82,24,The baby arranged the blocks.,78.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
83,26,The baby arranged the blocks.,83.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
84,27,The baby arranged the blocks.,3.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
85,28,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
86,29,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
87,30,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
88,31,The baby arranged the blocks.,50.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
89,32,The baby arranged the blocks.,75.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
90,33,The baby arranged the blocks.,6.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
91,34,The baby arranged the blocks.,72.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
92,35,The baby arranged the blocks.,80.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
93,36,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
94,37,The baby arranged the blocks.,90.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
95,38,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
96,39,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
97,40,The baby arranged the blocks.,7.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
98,41,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
99,42,The baby arranged the blocks.,72.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
100,43,The baby arranged the blocks.,0.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
101,44,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
102,45,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
103,46,The baby arranged the blocks.,81.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
104,47,The baby arranged the blocks.,69.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
105,48,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
106,49,The baby arranged the blocks.,0.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
107,50,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
108,51,The baby arranged the blocks.,85.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
109,52,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
110,53,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
111,54,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
112,55,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
113,56,The baby arranged the blocks.,84.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
114,57,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
115,58,The baby arranged the blocks.,82.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
116,59,The baby arranged the blocks.,81.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
117,60,The baby arranged the blocks.,35.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
118,61,The baby arranged the blocks.,31.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
119,62,The baby arranged the blocks.,80.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
120,1,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
121,2,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
122,3,The car bumped the curb.,98.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
123,4,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
124,5,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
125,6,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
126,7,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
127,8,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
128,9,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
129,10,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
130,11,The car bumped the curb.,93.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
131,12,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
132,13,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
133,14,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
134,15,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
135,17,The car bumped the curb.,71.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
136,18,The car bumped the curb.,81.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
137,19,The car bumped the curb.,73.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
138,20,The car bumped the curb.,98.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
139,21,The car bumped the curb.,98.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
140,22,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
141,23,The car bumped the curb.,95.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
142,24,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
143,26,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
144,27,The car bumped the curb.,64.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
145,28,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
146,29,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
147,30,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
148,31,The car bumped the curb.,81.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
149,32,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
150,33,The car bumped the curb.,62.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
151,34,The car bumped the curb.,88.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
152,35,The car bumped the curb.,81.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
153,36,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
154,37,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
155,38,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
156,39,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
157,40,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
158,41,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
159,42,The car bumped the curb.,98.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
160,43,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
161,44,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
162,45,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
163,46,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
164,47,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
165,48,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
166,49,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
167,50,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
168,51,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
169,52,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
170,53,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
171,54,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
172,55,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
173,56,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
174,57,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
175,58,The car bumped the curb.,72.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
176,59,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
177,60,The car bumped the curb.,81.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
178,61,The car bumped the curb.,80.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
179,62,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
180,1,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
181,2,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
182,3,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
183,4,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
184,5,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
185,6,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
186,7,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
187,8,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
188,9,The flashlight recognized the mushroom.,3.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
189,10,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
190,11,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
191,12,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
192,13,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
193,14,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
194,15,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
195,17,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
196,18,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
197,19,The flashlight recognized the mushroom.,17.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
198,20,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
199,21,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
200,22,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
201,23,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
202,24,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
203,26,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
204,27,The flashlight recognized the mushroom.,10.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
205,28,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
206,29,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
207,30,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
208,31,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
209,32,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
210,33,The flashlight recognized the mushroom.,62.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
211,34,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
212,35,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
213,36,The flashlight recognized the mushroom.,1.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
214,37,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
215,38,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
216,39,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
217,40,The flashlight recognized the mushroom.,50.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
218,41,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
219,42,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
220,43,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
221,44,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
222,45,The flashlight recognized the mushroom.,25.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
223,46,The flashlight recognized the mushroom.,2.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
224,47,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
225,48,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
226,49,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
227,50,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
228,51,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
229,52,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
230,53,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
231,54,The flashlight recognized the mushroom.,26.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
232,55,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
233,56,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
234,57,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
235,58,The flashlight recognized the mushroom.,9.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
236,59,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
237,60,The flashlight recognized the mushroom.,80.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
238,61,The flashlight recognized the mushroom.,41.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
239,62,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
240,1,The rider mounted the pen.,16.0,calibration,calibration,mount,atypical,natural,88.78006744384766,typ_calib_30,19389
241,2,The rider mounted the pen.,0.0,calibration,calibration,mount,atypical,natural,88.78006744384766,typ_calib_30,19389
242,3,The rider mounted the pen.,0.0,calibration,calibration,mount,atypical,natural,88.78006744384766,typ_calib_30,19389
243,4,The rider mounted the pen.,0.0,calibration,calibration,mount,atypical,natural,88.78006744384766,typ_calib_30,19389
244,5,The rider mounted the pen.,0.0,calibration,calibration,mount,atypical,natural,88.78006744384766,typ_calib_30,19389
