,rater_id,sentence,rating,sense_id,sense,verb,typicality,naturalness,surprisal,sentence_id,coca_freq
23,24,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
24,25,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
25,26,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
26,27,The chef drove the limo.,39.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
27,28,The chef drove the limo.,10.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
28,29,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
29,30,The chef drove the limo.,76.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
30,31,The chef drove the limo.,10.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
31,32,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
32,33,The chef drove the limo.,19.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
33,34,The chef drove the limo.,18.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
34,35,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
35,36,The chef drove the limo.,14.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
36,37,The chef drove the limo.,51.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
37,38,The chef drove the limo.,19.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
38,39,The chef drove the limo.,25.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
39,40,The chef drove the limo.,29.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
40,41,The chef drove the limo.,55.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
41,42,The chef drove the limo.,56.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
42,43,The chef drove the limo.,6.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
43,44,The chef drove the limo.,11.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
44,45,The chef drove the limo.,20.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
45,46,The chef drove the limo.,50.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
46,47,The chef drove the limo.,43.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
47,48,The chef drove the limo.,10.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
48,49,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
49,50,The chef drove the limo.,25.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
50,51,The chef drove the limo.,55.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
51,52,The chef drove the limo.,11.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
52,53,The chef drove the limo.,25.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
53,54,The chef drove the limo.,20.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
54,55,The chef drove the limo.,32.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
55,56,The chef drove the limo.,44.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
56,57,The chef drove the limo.,63.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
57,58,The chef drove the limo.,75.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
58,59,The chef drove the limo.,25.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
59,60,The chef drove the limo.,20.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
60,61,The chef drove the limo.,6.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
61,62,The chef drove the limo.,18.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
62,63,The chef drove the limo.,27.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
63,64,The chef drove the limo.,15.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
64,65,The chef drove the limo.,3.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
65,66,The chef drove the limo.,6.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
66,67,The chef drove the limo.,28.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
67,68,The chef drove the limo.,50.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
68,69,The chef drove the limo.,62.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
69,70,The chef drove the limo.,13.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
70,71,The chef drove the limo.,30.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
71,72,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
72,73,The chef drove the limo.,94.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
73,74,The chef drove the limo.,31.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
74,75,The chef drove the limo.,26.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
75,76,The chef drove the limo.,18.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
76,77,The chef drove the limo.,66.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
77,78,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
78,79,The chef drove the limo.,0.0,calibration,calibration,drive,atypical,natural,83.20745849609375,typ_calib_3,194360
79,1,The baby arranged the blocks.,96.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
80,2,The baby arranged the blocks.,60.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
81,3,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
82,4,The baby arranged the blocks.,50.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
83,5,The baby arranged the blocks.,72.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
84,6,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
85,7,The baby arranged the blocks.,62.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
86,8,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
87,9,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
88,10,The baby arranged the blocks.,88.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
89,11,The baby arranged the blocks.,95.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
90,12,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
91,13,The baby arranged the blocks.,97.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
92,14,The baby arranged the blocks.,96.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
93,15,The baby arranged the blocks.,50.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
94,16,The baby arranged the blocks.,92.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
95,17,The baby arranged the blocks.,64.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
96,18,The baby arranged the blocks.,74.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
97,19,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
98,20,The baby arranged the blocks.,75.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
99,21,The baby arranged the blocks.,60.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
100,22,The baby arranged the blocks.,50.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
101,23,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
102,24,The baby arranged the blocks.,35.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
103,25,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
104,26,The baby arranged the blocks.,93.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
105,27,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
106,28,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
107,29,The baby arranged the blocks.,30.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
108,30,The baby arranged the blocks.,96.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
109,31,The baby arranged the blocks.,5.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
110,32,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
111,33,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
112,34,The baby arranged the blocks.,92.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
113,35,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
114,36,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
115,37,The baby arranged the blocks.,27.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
116,38,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
117,39,The baby arranged the blocks.,54.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
118,40,The baby arranged the blocks.,76.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
119,41,The baby arranged the blocks.,56.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
120,42,The baby arranged the blocks.,71.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
121,43,The baby arranged the blocks.,92.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
122,44,The baby arranged the blocks.,62.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
123,45,The baby arranged the blocks.,74.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
124,46,The baby arranged the blocks.,50.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
125,47,The baby arranged the blocks.,99.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
126,48,The baby arranged the blocks.,58.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
127,49,The baby arranged the blocks.,5.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
128,50,The baby arranged the blocks.,7.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
129,51,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
130,52,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
131,53,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
132,54,The baby arranged the blocks.,0.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
133,55,The baby arranged the blocks.,82.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
134,56,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
135,57,The baby arranged the blocks.,65.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
136,58,The baby arranged the blocks.,51.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
137,59,The baby arranged the blocks.,62.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
138,60,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
139,61,The baby arranged the blocks.,18.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
140,62,The baby arranged the blocks.,91.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
141,63,The baby arranged the blocks.,38.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
142,64,The baby arranged the blocks.,81.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
143,65,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
144,66,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
145,67,The baby arranged the blocks.,84.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
146,68,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
147,69,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
148,70,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
149,71,The baby arranged the blocks.,41.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
150,72,The baby arranged the blocks.,0.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
151,73,The baby arranged the blocks.,0.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
152,74,The baby arranged the blocks.,71.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
153,75,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
154,76,The baby arranged the blocks.,84.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
155,77,The baby arranged the blocks.,33.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
156,78,The baby arranged the blocks.,100.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
157,79,The baby arranged the blocks.,0.0,calibration,calibration,arrange,typical,natural,98.66805267333984,typ_calib_4,29108
158,1,The car bumped the curb.,86.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
159,2,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
160,3,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
161,4,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
162,5,The car bumped the curb.,79.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
163,6,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
164,7,The car bumped the curb.,77.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
165,8,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
166,9,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
167,10,The car bumped the curb.,84.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
168,11,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
169,12,The car bumped the curb.,82.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
170,13,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
171,14,The car bumped the curb.,93.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
172,15,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
173,16,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
174,17,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
175,18,The car bumped the curb.,68.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
176,19,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
177,20,The car bumped the curb.,88.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
178,21,The car bumped the curb.,64.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
179,22,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
180,23,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
181,24,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
182,25,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
183,26,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
184,27,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
185,28,The car bumped the curb.,95.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
186,29,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
187,30,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
188,31,The car bumped the curb.,91.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
189,32,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
190,33,The car bumped the curb.,86.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
191,34,The car bumped the curb.,74.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
192,35,The car bumped the curb.,54.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
193,36,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
194,37,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
195,38,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
196,39,The car bumped the curb.,70.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
197,40,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
198,41,The car bumped the curb.,85.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
199,42,The car bumped the curb.,97.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
200,43,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
201,44,The car bumped the curb.,78.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
202,45,The car bumped the curb.,92.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
203,46,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
204,47,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
205,48,The car bumped the curb.,93.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
206,49,The car bumped the curb.,70.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
207,50,The car bumped the curb.,85.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
208,51,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
209,52,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
210,53,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
211,54,The car bumped the curb.,88.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
212,55,The car bumped the curb.,89.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
213,56,The car bumped the curb.,94.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
214,57,The car bumped the curb.,28.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
215,58,The car bumped the curb.,87.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
216,59,The car bumped the curb.,80.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
217,60,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
218,61,The car bumped the curb.,78.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
219,62,The car bumped the curb.,90.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
220,63,The car bumped the curb.,54.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
221,64,The car bumped the curb.,68.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
222,65,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
223,66,The car bumped the curb.,63.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
224,67,The car bumped the curb.,88.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
225,68,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
226,69,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
227,70,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
228,71,The car bumped the curb.,95.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
229,72,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
230,73,The car bumped the curb.,70.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
231,74,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
232,75,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
233,76,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
234,77,The car bumped the curb.,57.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
235,78,The car bumped the curb.,100.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
236,79,The car bumped the curb.,50.0,calibration,calibration,bump,typical,natural,51.86136245727539,typ_calib_13,9326
237,1,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
238,2,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
239,3,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
240,4,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
241,5,The flashlight recognized the mushroom.,12.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
242,6,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
243,7,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
244,8,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
245,9,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
246,10,The flashlight recognized the mushroom.,1.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
247,11,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
248,12,The flashlight recognized the mushroom.,0.0,calibration,calibration,recognize,atypical,natural,117.72697448730467,typ_calib_20,110405
